feature,final_status,dropped_reasons,dropped_stages,coerced_to_nan
c_AATS0are,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_MINtCH,dropped,has_nan,nan_drop,nan_count=1204; coerced_to_nan=0
c_MINtN,dropped,has_nan,nan_drop,nan_count=1178; coerced_to_nan=0
c_MINtsC,dropped,has_nan,nan_drop,nan_count=1170; coerced_to_nan=0
c_Mare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_Mse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_NaaSe,dropped,zero_variance,nan_drop|variance_drop,
c_NdSe,dropped,zero_variance,nan_drop|variance_drop,
c_NddssSe,dropped,zero_variance,nan_drop|variance_drop,
c_NdssSe,dropped,zero_variance,nan_drop|variance_drop,
c_NsAsH2,dropped,zero_variance,nan_drop|variance_drop,
c_NsGeH3,dropped,zero_variance,nan_drop|variance_drop,
c_NsLi,dropped,zero_variance,nan_drop|variance_drop,
c_NsNH3,dropped,zero_variance,nan_drop|variance_drop,
c_NsPH2,dropped,zero_variance,nan_drop|variance_drop,
c_NsPbH3,dropped,zero_variance,nan_drop|variance_drop,
c_NsSeH,dropped,zero_variance,nan_drop|variance_drop,
c_NsSiH3,dropped,zero_variance,nan_drop|variance_drop,
c_NsSnH3,dropped,zero_variance,nan_drop|variance_drop,
c_NssAsH,dropped,zero_variance,nan_drop|variance_drop,
c_NssBH,dropped,zero_variance,nan_drop|variance_drop,
c_NssBe,dropped,zero_variance,nan_drop|variance_drop,
c_NssGeH2,dropped,zero_variance,nan_drop|variance_drop,
c_NssNH2,dropped,zero_variance,nan_drop|variance_drop,
c_NssPH,dropped,zero_variance,nan_drop|variance_drop,
c_NssPbH2,dropped,zero_variance,nan_drop|variance_drop,
c_NssSe,dropped,zero_variance,nan_drop|variance_drop,
c_NssSiH2,dropped,zero_variance,nan_drop|variance_drop,
c_NssSnH2,dropped,zero_variance,nan_drop|variance_drop,
c_NsssAs,dropped,zero_variance,nan_drop|variance_drop,
c_NsssGeH,dropped,zero_variance,nan_drop|variance_drop,
c_NsssNH,dropped,zero_variance,nan_drop|variance_drop,
c_NsssPbH,dropped,zero_variance,nan_drop|variance_drop,
c_NsssSnH,dropped,zero_variance,nan_drop|variance_drop,
c_NssssBe,dropped,zero_variance,nan_drop|variance_drop,
c_NssssGe,dropped,zero_variance,nan_drop|variance_drop,
c_NssssPb,dropped,zero_variance,nan_drop|variance_drop,
c_NsssssAs,dropped,zero_variance,nan_drop|variance_drop,
c_NsssssP,dropped,zero_variance,nan_drop|variance_drop,
c_PetitjeanIndex,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_RNCG,dropped,has_nan,nan_drop,nan_count=6; coerced_to_nan=0
c_RPCG,dropped,has_nan,nan_drop,nan_count=6; coerced_to_nan=0
c_RotRatio,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_SIC0,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_SIC1,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_SIC2,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_SIC3,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_SIC4,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_SIC5,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_SM1_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_SM1_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SM1_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SMR_VSA8,dropped,zero_variance,nan_drop|variance_drop,
c_SaaSe,dropped,zero_variance,nan_drop|variance_drop,
c_Sare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SdSe,dropped,zero_variance,nan_drop|variance_drop,
c_SddssSe,dropped,zero_variance,nan_drop|variance_drop,
c_SdssSe,dropped,zero_variance,nan_drop|variance_drop,
c_SlogP_VSA9,dropped,zero_variance,nan_drop|variance_drop,
c_SpAD_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_SpAD_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpAD_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpAbs_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_SpAbs_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpAbs_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpDiam_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_SpDiam_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpDiam_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpMAD_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_SpMAD_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpMAD_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpMax_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_SpMax_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SpMax_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SsAsH2,dropped,zero_variance,nan_drop|variance_drop,
c_SsGeH3,dropped,zero_variance,nan_drop|variance_drop,
c_SsLi,dropped,zero_variance,nan_drop|variance_drop,
c_SsNH3,dropped,zero_variance,nan_drop|variance_drop,
c_SsPH2,dropped,zero_variance,nan_drop|variance_drop,
c_SsPbH3,dropped,zero_variance,nan_drop|variance_drop,
c_SsSeH,dropped,zero_variance,nan_drop|variance_drop,
c_SsSiH3,dropped,zero_variance,nan_drop|variance_drop,
c_SsSnH3,dropped,zero_variance,nan_drop|variance_drop,
c_Sse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_SssAsH,dropped,zero_variance,nan_drop|variance_drop,
c_SssBH,dropped,zero_variance,nan_drop|variance_drop,
c_SssBe,dropped,zero_variance,nan_drop|variance_drop,
c_SssGeH2,dropped,zero_variance,nan_drop|variance_drop,
c_SssNH2,dropped,zero_variance,nan_drop|variance_drop,
c_SssPH,dropped,zero_variance,nan_drop|variance_drop,
c_SssPbH2,dropped,zero_variance,nan_drop|variance_drop,
c_SssSe,dropped,zero_variance,nan_drop|variance_drop,
c_SssSiH2,dropped,zero_variance,nan_drop|variance_drop,
c_SssSnH2,dropped,zero_variance,nan_drop|variance_drop,
c_SsssAs,dropped,zero_variance,nan_drop|variance_drop,
c_SsssGeH,dropped,zero_variance,nan_drop|variance_drop,
c_SsssNH,dropped,zero_variance,nan_drop|variance_drop,
c_SsssPbH,dropped,zero_variance,nan_drop|variance_drop,
c_SsssSnH,dropped,zero_variance,nan_drop|variance_drop,
c_SssssBe,dropped,zero_variance,nan_drop|variance_drop,
c_SssssGe,dropped,zero_variance,nan_drop|variance_drop,
c_SssssPb,dropped,zero_variance,nan_drop|variance_drop,
c_SsssssAs,dropped,zero_variance,nan_drop|variance_drop,
c_SsssssP,dropped,zero_variance,nan_drop|variance_drop,
c_TopoShapeIndex,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VAdjMat,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VE1_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_VE1_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VE1_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VE2_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_VE2_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VE2_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VE3_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_VE3_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VE3_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VR1_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_VR1_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VR1_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VR2_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_VR2_Dzare,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VR2_Dzse,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_VR3_A,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_D,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dt,dropped,has_nan,nan_drop,nan_count=1211; coerced_to_nan=0
c_VR3_DzZ,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dzare,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dzi,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dzm,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dzp,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dzpe,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dzse,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_VR3_Dzv,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_Vabc,dropped,has_nan,nan_drop,nan_count=14; coerced_to_nan=0
c_Xp-0d,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_Xp-0dv,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
c_mZagreb1,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
c_n10AHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n10ARing,dropped,zero_variance,nan_drop|variance_drop,
c_n10HRing,dropped,zero_variance,nan_drop|variance_drop,
c_n10Ring,dropped,zero_variance,nan_drop|variance_drop,
c_n10aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n10aRing,dropped,zero_variance,nan_drop|variance_drop,
c_n11AHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n11ARing,dropped,zero_variance,nan_drop|variance_drop,
c_n11FaHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n11FaRing,dropped,zero_variance,nan_drop|variance_drop,
c_n11HRing,dropped,zero_variance,nan_drop|variance_drop,
c_n11Ring,dropped,zero_variance,nan_drop|variance_drop,
c_n11aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n11aRing,dropped,zero_variance,nan_drop|variance_drop,
c_n12AHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n12FaHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n12FaRing,dropped,zero_variance,nan_drop|variance_drop,
c_n12HRing,dropped,zero_variance,nan_drop|variance_drop,
c_n12aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n12aRing,dropped,zero_variance,nan_drop|variance_drop,
c_n3aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n3aRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4AHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4FAHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4FARing,dropped,zero_variance,nan_drop|variance_drop,
c_n4FHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4FRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4FaHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4FaRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4HRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n4aRing,dropped,zero_variance,nan_drop|variance_drop,
c_n5FAHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n5FARing,dropped,zero_variance,nan_drop|variance_drop,
c_n5FHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n5FRing,dropped,zero_variance,nan_drop|variance_drop,
c_n5FaHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n5FaRing,dropped,zero_variance,nan_drop|variance_drop,
c_n6FaHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n6FaRing,dropped,zero_variance,nan_drop|variance_drop,
c_n7FaHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n7FaRing,dropped,zero_variance,nan_drop|variance_drop,
c_n7aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n8FaHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n8FaRing,dropped,zero_variance,nan_drop|variance_drop,
c_n8aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n8aRing,dropped,zero_variance,nan_drop|variance_drop,
c_n9AHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n9ARing,dropped,zero_variance,nan_drop|variance_drop,
c_n9HRing,dropped,zero_variance,nan_drop|variance_drop,
c_n9Ring,dropped,zero_variance,nan_drop|variance_drop,
c_n9aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_n9aRing,dropped,zero_variance,nan_drop|variance_drop,
c_nG12aHRing,dropped,zero_variance,nan_drop|variance_drop,
c_nG12aRing,dropped,zero_variance,nan_drop|variance_drop,
nc_AATS0are,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
nc_AATS0s,dropped,has_nan,nan_drop,nan_count=113; coerced_to_nan=0
nc_AATS0se,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
nc_AATS1Z,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1are,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1d,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1dv,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1i,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1m,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1p,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1pe,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1s,dropped,has_nan,nan_drop,nan_count=113; coerced_to_nan=0
nc_AATS1se,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS1v,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATS2Z,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2are,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2d,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2dv,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2i,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2m,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2p,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2pe,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2s,dropped,has_nan,nan_drop,nan_count=114; coerced_to_nan=0
nc_AATS2se,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS2v,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATS3Z,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3are,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3d,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3dv,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3i,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3m,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3p,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3pe,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3s,dropped,has_nan,nan_drop,nan_count=115; coerced_to_nan=0
nc_AATS3se,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS3v,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATS4Z,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4are,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4d,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4dv,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4i,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4m,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4p,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4pe,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4s,dropped,has_nan,nan_drop,nan_count=121; coerced_to_nan=0
nc_AATS4se,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS4v,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATS5Z,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5are,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5d,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5dv,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5i,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5m,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5p,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5pe,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5s,dropped,has_nan,nan_drop,nan_count=152; coerced_to_nan=0
nc_AATS5se,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS5v,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATS6Z,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6are,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6d,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6dv,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6i,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6m,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6p,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6pe,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6s,dropped,has_nan,nan_drop,nan_count=191; coerced_to_nan=0
nc_AATS6se,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS6v,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATS7Z,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7are,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7d,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7dv,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7i,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7m,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7p,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7pe,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7s,dropped,has_nan,nan_drop,nan_count=292; coerced_to_nan=0
nc_AATS7se,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS7v,dropped,has_nan,nan_drop,nan_count=211; coerced_to_nan=0
nc_AATS8Z,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8are,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8d,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8dv,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8i,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8m,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8p,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8pe,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8s,dropped,has_nan,nan_drop,nan_count=387; coerced_to_nan=0
nc_AATS8se,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATS8v,dropped,has_nan,nan_drop,nan_count=313; coerced_to_nan=0
nc_AATSC0are,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
nc_AATSC0c,dropped,has_nan,nan_drop,nan_count=8; coerced_to_nan=0
nc_AATSC0s,dropped,has_nan,nan_drop,nan_count=113; coerced_to_nan=0
nc_AATSC0se,dropped,has_nan,nan_drop,nan_count=1; coerced_to_nan=0
nc_AATSC1Z,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1are,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1c,dropped,has_nan,nan_drop,nan_count=11; coerced_to_nan=0
nc_AATSC1d,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1dv,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1i,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1m,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1p,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1pe,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1s,dropped,has_nan,nan_drop,nan_count=113; coerced_to_nan=0
nc_AATSC1se,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC1v,dropped,has_nan,nan_drop,nan_count=3; coerced_to_nan=0
nc_AATSC2Z,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2are,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2c,dropped,has_nan,nan_drop,nan_count=11; coerced_to_nan=0
nc_AATSC2d,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2dv,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2i,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2m,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2p,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2pe,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2s,dropped,has_nan,nan_drop,nan_count=114; coerced_to_nan=0
nc_AATSC2se,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC2v,dropped,has_nan,nan_drop,nan_count=4; coerced_to_nan=0
nc_AATSC3Z,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3are,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3c,dropped,has_nan,nan_drop,nan_count=17; coerced_to_nan=0
nc_AATSC3d,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3dv,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3i,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3m,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3p,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3pe,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3s,dropped,has_nan,nan_drop,nan_count=115; coerced_to_nan=0
nc_AATSC3se,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC3v,dropped,has_nan,nan_drop,nan_count=10; coerced_to_nan=0
nc_AATSC4Z,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4are,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4c,dropped,has_nan,nan_drop,nan_count=28; coerced_to_nan=0
nc_AATSC4d,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4dv,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4i,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4m,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4p,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4pe,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4s,dropped,has_nan,nan_drop,nan_count=121; coerced_to_nan=0
nc_AATSC4se,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC4v,dropped,has_nan,nan_drop,nan_count=21; coerced_to_nan=0
nc_AATSC5Z,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5are,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5c,dropped,has_nan,nan_drop,nan_count=61; coerced_to_nan=0
nc_AATSC5d,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5dv,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5i,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5m,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5p,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5pe,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5s,dropped,has_nan,nan_drop,nan_count=152; coerced_to_nan=0
nc_AATSC5se,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC5v,dropped,has_nan,nan_drop,nan_count=57; coerced_to_nan=0
nc_AATSC6Z,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6are,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6c,dropped,has_nan,nan_drop,nan_count=106; coerced_to_nan=0
nc_AATSC6d,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6dv,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6i,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6m,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6p,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6pe,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6s,dropped,has_nan,nan_drop,nan_count=191; coerced_to_nan=0
nc_AATSC6se,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
nc_AATSC6v,dropped,has_nan,nan_drop,nan_count=102; coerced_to_nan=0
